variable,year,level
RACE_NEW,2013,Unknown/Not Reported
RACE_NEW,2013,White
RACE_NEW,2014,Asian
RACE_NEW,2014,Black or African American
RACE_NEW,2014,Unknown/Not Reported
RACE_NEW,2014,White
RACE_NEW,2015,Asian
RACE_NEW,2015,Black or African American
RACE_NEW,2015,Native Hawaiian or Pacific Islander
RACE_NEW,2015,White
RACE_NEW,2016,Asian
RACE_NEW,2016,Black or African American
RACE_NEW,2016,Native Hawaiian or Pacific Islander
RACE_NEW,2016,Unknown/Not Reported
RACE_NEW,2016,White
RACE_NEW,2017,Asian
RACE_NEW,2017,Black or African American
RACE_NEW,2017,Native Hawaiian or Pacific Islander
RACE_NEW,2017,Unknown/Not Reported
RACE_NEW,2017,White
RACE_NEW,2018,Asian
RACE_NEW,2018,Black or African American
RACE_NEW,2018,Native Hawaiian or Pacific Islander
RACE_NEW,2018,Unknown/Not Reported
RACE_NEW,2018,White
RACE_NEW,2019,American Indian or Alaska Native
RACE_NEW,2019,Asian
RACE_NEW,2019,Black or African American
RACE_NEW,2019,Unknown/Not Reported
RACE_NEW,2019,White
RACE_NEW,2020,Asian
RACE_NEW,2020,Black or African American
RACE_NEW,2020,Unknown/Not Reported
RACE_NEW,2020,White
RACE_NEW,2021,Asian
RACE_NEW,2021,Black or African American
RACE_NEW,2021,Unknown/Not Reported
RACE_NEW,2021,White
RACE_NEW,2021,"White,Black or African American"
RACE_NEW,2021,"White,Some Other Race"
RACE_NEW,2022,American Indian or Alaska Native
RACE_NEW,2022,Asian
RACE_NEW,2022,Black or African American
RACE_NEW,2022,"Black or African American,American Indian or Alaska Native"
RACE_NEW,2022,Native Hawaiian or Other Pacific Islander
RACE_NEW,2022,Some Other Race
RACE_NEW,2022,Unknown/Not Reported
RACE_NEW,2022,White
RACE_NEW,2022,"White,Black or African American"
RACE_NEW,2022,"White,Native Hawaiian or Other Pacific Islander"
RACE_NEW,2023,Asian
RACE_NEW,2023,Black or African American
RACE_NEW,2023,"Black or African American,American Indian or Alaska Native"
RACE_NEW,2023,Native Hawaiian or Other Pacific Islander
RACE_NEW,2023,Race combinations with low frequency
RACE_NEW,2023,Some Other Race
RACE_NEW,2023,Unknown/Not Reported
RACE_NEW,2023,White
RACE_NEW,2023,"White,American Indian or Alaska Native"
RACE_NEW,2023,"White,Black or African American"
RADIO,2013,NULL
RADIO,2014,NULL
READMISSION,2013,NULL
READMISSION,2014,NULL
READMISSION1,2013,No
READMISSION1,2013,Yes
READMISSION1,2014,No
READMISSION1,2014,Yes
READMISSION1,2015,No
READMISSION1,2015,Yes
READMISSION1,2016,No
READMISSION1,2016,Yes
READMISSION1,2017,No
READMISSION1,2017,Yes
READMISSION1,2018,No
READMISSION1,2018,Yes
READMISSION1,2019,No
READMISSION1,2019,Yes
READMISSION1,2020,No
READMISSION1,2020,Yes
READMISSION1,2021,No
READMISSION1,2021,Yes
READMISSION1,2022,No
READMISSION1,2022,Yes
READMISSION1,2023,No
READMISSION1,2023,Yes
READMISSION2,2013,No
READMISSION2,2013,Yes
READMISSION2,2014,NULL
READMISSION2,2014,Yes
READMISSION2,2015,NULL
READMISSION2,2016,NULL
READMISSION2,2016,Yes
READMISSION2,2017,NULL
READMISSION2,2017,Yes
READMISSION2,2018,NULL
READMISSION2,2018,Yes
READMISSION2,2019,NULL
READMISSION2,2019,Yes
READMISSION2,2020,NULL
READMISSION2,2020,Yes
READMISSION2,2021,NULL
READMISSION2,2021,Yes
READMISSION2,2022,NULL
READMISSION2,2022,Yes
READMISSION2,2023,NULL
READMISSION2,2023,Yes
READMISSION3,2013,No
READMISSION3,2014,NULL
READMISSION3,2015,NULL
READMISSION3,2016,NULL
READMISSION3,2017,NULL
READMISSION3,2018,NULL
READMISSION3,2019,NULL
READMISSION3,2019,Yes
READMISSION3,2020,NULL
READMISSION3,2021,NULL
READMISSION3,2022,NULL
READMISSION3,2023,NULL
READMISSION3,2023,Yes
READMISSION4,2013,No
READMISSION4,2014,NULL
READMISSION4,2015,NULL
READMISSION4,2016,NULL
READMISSION4,2017,NULL
READMISSION4,2018,NULL
READMISSION4,2019,NULL
READMISSION4,2020,NULL
READMISSION4,2021,NULL
READMISSION4,2022,NULL
READMISSION4,2023,NULL
READMISSION5,2013,No
READMISSION5,2014,NULL
READMISSION5,2015,NULL
READMISSION5,2016,NULL
READMISSION5,2017,NULL
READMISSION5,2018,NULL
READMISSION5,2019,NULL
READMISSION5,2020,NULL
READMISSION5,2021,NULL
READMISSION5,2022,NULL
READMISSION5,2023,NULL
READMRELATED1,2013,NULL
READMRELATED1,2013,No
READMRELATED1,2013,Yes
READMRELATED1,2014,NULL
READMRELATED1,2014,No
READMRELATED1,2014,Yes
READMRELATED1,2015,NULL
READMRELATED1,2015,No
READMRELATED1,2015,Yes
READMRELATED1,2016,NULL
READMRELATED1,2016,No
READMRELATED1,2016,Yes
READMRELATED1,2017,NULL
READMRELATED1,2017,No
READMRELATED1,2017,Yes
READMRELATED1,2018,NULL
READMRELATED1,2018,No
READMRELATED1,2018,Yes
READMRELATED1,2019,NULL
READMRELATED1,2019,No
READMRELATED1,2019,Yes
READMRELATED1,2020,NULL
READMRELATED1,2020,No
READMRELATED1,2020,Yes
READMRELATED1,2021,NULL
READMRELATED1,2021,No
READMRELATED1,2021,Yes
READMRELATED1,2022,NULL
READMRELATED1,2022,No
READMRELATED1,2022,Yes
READMRELATED1,2023,NULL
READMRELATED1,2023,No
READMRELATED1,2023,Yes
READMRELATED2,2013,NULL
READMRELATED2,2013,Yes
READMRELATED2,2014,NULL
READMRELATED2,2014,Yes
READMRELATED2,2015,NULL
READMRELATED2,2016,NULL
READMRELATED2,2016,Yes
READMRELATED2,2017,NULL
READMRELATED2,2017,Yes
READMRELATED2,2018,NULL
READMRELATED2,2018,Yes
READMRELATED2,2019,NULL
READMRELATED2,2019,Yes
READMRELATED2,2020,NULL
READMRELATED2,2020,Yes
READMRELATED2,2021,NULL
READMRELATED2,2021,Yes
READMRELATED2,2022,NULL
READMRELATED2,2022,No
READMRELATED2,2022,Yes
READMRELATED2,2023,NULL
READMRELATED2,2023,No
READMRELATED2,2023,Yes
READMRELATED3,2013,NULL
READMRELATED3,2014,NULL
READMRELATED3,2015,NULL
READMRELATED3,2016,NULL
READMRELATED3,2017,NULL
READMRELATED3,2018,NULL
READMRELATED3,2019,NULL
READMRELATED3,2019,Yes
READMRELATED3,2020,NULL
READMRELATED3,2021,NULL
READMRELATED3,2022,NULL
READMRELATED3,2023,NULL
READMRELATED3,2023,Yes
READMRELATED4,2013,NULL
READMRELATED4,2014,NULL
READMRELATED4,2015,NULL
READMRELATED4,2016,NULL
READMRELATED4,2017,NULL
READMRELATED4,2018,NULL
READMRELATED4,2019,NULL
READMRELATED4,2020,NULL
READMRELATED4,2021,NULL
READMRELATED4,2022,NULL
READMRELATED4,2023,NULL
READMRELATED5,2013,NULL
READMRELATED5,2014,NULL
READMRELATED5,2015,NULL
READMRELATED5,2016,NULL
READMRELATED5,2017,NULL
READMRELATED5,2018,NULL
READMRELATED5,2019,NULL
READMRELATED5,2020,NULL
READMRELATED5,2021,NULL
READMRELATED5,2022,NULL
READMRELATED5,2023,NULL
READMRELICD101,2014,NULL
READMRELICD101,2015,NULL
READMRELICD101,2016,C86.0
READMRELICD101,2016,E11.52
READMRELICD101,2016,E86.0
READMRELICD101,2016,G89.18
READMRELICD101,2016,I50.33
READMRELICD101,2016,I89.8
READMRELICD101,2016,I99.8
READMRELICD101,2016,J44.1
READMRELICD101,2016,J96.91
READMRELICD101,2016,K56.60
READMRELICD101,2016,K56.69
READMRELICD101,2016,K61.1
READMRELICD101,2016,K91.3
READMRELICD101,2016,K91.841
READMRELICD101,2016,L03.311
READMRELICD101,2016,L50.9
READMRELICD101,2016,M79.674
READMRELICD101,2016,N17.9
READMRELICD101,2016,NULL
READMRELICD101,2016,R10.13
READMRELICD101,2016,R11.2
READMRELICD101,2016,R31.9
READMRELICD101,2016,S30.1XXA
READMRELICD101,2016,T14.8
READMRELICD101,2016,T18.2XXA
READMRELICD101,2016,T81.30XA
READMRELICD101,2016,T81.4XXA
READMRELICD101,2016,T82.858A
READMRELICD101,2016,T82.9XXA
READMRELICD101,2016,T86.821
READMRELICD101,2016,T87.89
READMRELICD101,2017,E27.2
READMRELICD101,2017,E86.0
READMRELICD101,2017,I73.9
READMRELICD101,2017,I74.3
READMRELICD101,2017,I81
READMRELICD101,2017,J96.01
READMRELICD101,2017,K51.90
READMRELICD101,2017,K56.5
READMRELICD101,2017,K56.69
READMRELICD101,2017,K59.00
READMRELICD101,2017,K62.5
READMRELICD101,2017,K85.90
READMRELICD101,2017,K91.89
READMRELICD101,2017,K92.2
READMRELICD101,2017,K94.09
READMRELICD101,2017,K94.19
READMRELICD101,2017,L02.211
READMRELICD101,2017,L03.115
READMRELICD101,2017,L03.311
READMRELICD101,2017,L03.90
READMRELICD101,2017,L27.0
READMRELICD101,2017,L98.8
READMRELICD101,2017,M54.5
READMRELICD101,2017,N61.0
READMRELICD101,2017,NULL
READMRELICD101,2017,R10.9
READMRELICD101,2017,R11.2
READMRELICD101,2017,R19.8
READMRELICD101,2017,R56.9
READMRELICD101,2017,T85.79XA
READMRELICD101,2017,T87.43
READMRELICD101,2017,T88.8XXA
READMRELICD101,2018,E86.0
READMRELICD101,2018,G89.18
READMRELICD101,2018,I25.110
READMRELICD101,2018,I61.9
READMRELICD101,2018,I70.235
READMRELICD101,2018,I71.4
READMRELICD101,2018,I74.3
READMRELICD101,2018,K43.2
READMRELICD101,2018,K43.6
READMRELICD101,2018,K43.9
READMRELICD101,2018,K55.039
READMRELICD101,2018,K56.0
READMRELICD101,2018,K56.609
READMRELICD101,2018,K56.7
READMRELICD101,2018,K65.1
READMRELICD101,2018,K80.00
READMRELICD101,2018,K85.90
READMRELICD101,2018,K91.89
READMRELICD101,2018,L76.82
READMRELICD101,2018,M62.81
READMRELICD101,2018,M79.606
READMRELICD101,2018,N17.9
READMRELICD101,2018,NULL
READMRELICD101,2018,R06.02
READMRELICD101,2018,R11.2
READMRELICD101,2018,R29.6
READMRELICD101,2018,R53.1
READMRELICD101,2018,R56.9
READMRELICD101,2018,R65.21
READMRELICD101,2018,T81.4XXA
READMRELICD101,2018,T82.856A
READMRELICD101,2018,T82.868A
READMRELICD101,2018,T85.638A
READMRELICD101,2018,Z92.3
READMRELICD101,2019,D62
READMRELICD101,2019,D72.829
READMRELICD101,2019,E86.0
READMRELICD101,2019,G89.18
READMRELICD101,2019,I10
READMRELICD101,2019,I50.9
READMRELICD101,2019,J44.1
READMRELICD101,2019,K35.32
READMRELICD101,2019,K52.9
READMRELICD101,2019,K56.600
READMRELICD101,2019,K56.7
READMRELICD101,2019,K57.90
READMRELICD101,2019,K81.0
READMRELICD101,2019,K86.1
READMRELICD101,2019,K91.3
READMRELICD101,2019,K91.30
READMRELICD101,2019,L03.119
READMRELICD101,2019,M86.9
READMRELICD101,2019,N17.9
READMRELICD101,2019,N99.89
READMRELICD101,2019,NULL
READMRELICD101,2019,R10
READMRELICD101,2019,R10.9
READMRELICD101,2019,R13.10
READMRELICD101,2019,R50.9
READMRELICD101,2019,R57.1
READMRELICD101,2019,T14.8XXA
READMRELICD101,2019,T81.31XA
READMRELICD101,2019,T82.868A
READMRELICD101,2019,T86.818
READMRELICD101,2019,T86.828
READMRELICD101,2019,Z42.1
READMRELICD101,2020,E03.5
READMRELICD101,2020,F32.9
READMRELICD101,2020,G89.18
READMRELICD101,2020,H34.11
READMRELICD101,2020,I48.91
READMRELICD101,2020,I72.9
READMRELICD101,2020,K56.600
READMRELICD101,2020,K56.7
READMRELICD101,2020,K59.09
READMRELICD101,2020,K63.0
READMRELICD101,2020,K63.3
READMRELICD101,2020,K63.89
READMRELICD101,2020,K65.9
READMRELICD101,2020,K91.89
READMRELICD101,2020,K94.09
READMRELICD101,2020,L02.91
READMRELICD101,2020,L76.32
READMRELICD101,2020,L76.34
READMRELICD101,2020,M79.81
READMRELICD101,2020,N17.9
READMRELICD101,2020,NULL
READMRELICD101,2020,O86.0
READMRELICD101,2020,R10.9
READMRELICD101,2020,R11.2
READMRELICD101,2020,R18.8
READMRELICD101,2020,R53.1
READMRELICD101,2020,R53.81
READMRELICD101,2020,R78.81
READMRELICD101,2020,S36.039A
READMRELICD101,2021,D64.9
READMRELICD101,2021,E11.10
READMRELICD101,2021,E86.0
READMRELICD101,2021,E87.70
READMRELICD101,2021,I70.222
READMRELICD101,2021,I71.01
READMRELICD101,2021,J96.01
READMRELICD101,2021,K43.5
READMRELICD101,2021,K52.9
READMRELICD101,2021,K56.600
READMRELICD101,2021,K56.609
READMRELICD101,2021,K56.7
READMRELICD101,2021,K83.1
READMRELICD101,2021,K91
READMRELICD101,2021,K91.0
READMRELICD101,2021,K91.89
READMRELICD101,2021,L97.419
READMRELICD101,2021,M62.82
READMRELICD101,2021,M79.605
READMRELICD101,2021,N99.820
READMRELICD101,2021,N99.841
READMRELICD101,2021,NULL
READMRELICD101,2021,R11.0
READMRELICD101,2021,R11.2
READMRELICD101,2021,R17
READMRELICD101,2021,R50.9
READMRELICD101,2021,R57.1
READMRELICD101,2021,R68.89
READMRELICD101,2021,T81.718A
READMRELICD101,2021,T82.868A
READMRELICD101,2021,T85.638A
READMRELICD101,2021,Z87.19
READMRELICD101,2022,C57.4
READMRELICD101,2022,D64.9
READMRELICD101,2022,E80.6
READMRELICD101,2022,E86.0
READMRELICD101,2022,J90
READMRELICD101,2022,J93.9
READMRELICD101,2022,K56.609
READMRELICD101,2022,K66.1
READMRELICD101,2022,K83.1
READMRELICD101,2022,K85.90
READMRELICD101,2022,K91.89
READMRELICD101,2022,K94.13
READMRELICD101,2022,M86.00
READMRELICD101,2022,N13.30
READMRELICD101,2022,N99.820
READMRELICD101,2022,NULL
READMRELICD101,2022,R10.9
READMRELICD101,2022,R11.2
READMRELICD101,2022,R18.8
READMRELICD101,2022,R31.0
READMRELICD101,2022,R31.9
READMRELICD101,2022,R39.0
READMRELICD101,2022,S30.1XXA
READMRELICD101,2022,T81.31XA
READMRELICD101,2023,E86.0
READMRELICD101,2023,G96.0
READMRELICD101,2023,I48.91
READMRELICD101,2023,J90
READMRELICD101,2023,K50.10
READMRELICD101,2023,K56.609
READMRELICD101,2023,K66.1
READMRELICD101,2023,L02.211
READMRELICD101,2023,M79.672
READMRELICD101,2023,M79.89
READMRELICD101,2023,N82.4
READMRELICD101,2023,N89.8
READMRELICD101,2023,N93
READMRELICD101,2023,N94.89
READMRELICD101,2023,NULL
READMRELICD101,2023,R06.6
READMRELICD101,2023,R10.0
READMRELICD101,2023,R10.9
READMRELICD101,2023,R11.2
READMRELICD101,2023,R29.818
READMRELICD101,2023,R41.82
READMRELICD101,2023,R50
READMRELICD101,2023,S36.029
READMRELICD101,2023,S37.019A
READMRELICD101,2023,T14.8XXA
READMRELICD101,2023,T81.30XA
READMRELICD101,2023,T81.89XA
READMRELICD102,2014,NULL
READMRELICD102,2015,NULL
READMRELICD102,2016,NULL
READMRELICD102,2016,T81.4XXA
READMRELICD102,2017,D50.0
READMRELICD102,2017,NULL
READMRELICD102,2017,R73.9
READMRELICD102,2018,K86.89
READMRELICD102,2018,NULL
READMRELICD102,2018,R11.2
READMRELICD102,2018,T81.4XXA
READMRELICD102,2019,E86.0
READMRELICD102,2019,I50.9
READMRELICD102,2019,K65.1
READMRELICD102,2019,NULL
READMRELICD102,2019,R11.14
READMRELICD102,2020,G89.18
READMRELICD102,2020,K66.1
READMRELICD102,2020,NULL
READMRELICD102,2020,R10.9
READMRELICD102,2020,T81.40XA
READMRELICD102,2021,K92.1
READMRELICD102,2021,L02.211
READMRELICD102,2021,NULL
READMRELICD102,2022,E86.1
READMRELICD102,2022,K81.9
READMRELICD102,2022,NULL
READMRELICD102,2022,R11.2
READMRELICD102,2022,R62.7
READMRELICD102,2023,I97.89
READMRELICD102,2023,NULL
READMRELICD102,2023,R11.2
READMRELICD103,2014,NULL
READMRELICD103,2015,NULL
READMRELICD103,2016,NULL
READMRELICD103,2017,NULL
READMRELICD103,2018,NULL
READMRELICD103,2019,NULL
READMRELICD103,2019,R10.9
READMRELICD103,2020,NULL
READMRELICD103,2021,NULL
READMRELICD103,2022,NULL
READMRELICD103,2023,NULL
READMRELICD103,2023,R10.9
READMRELICD104,2014,NULL
READMRELICD104,2015,NULL
READMRELICD104,2016,NULL
READMRELICD104,2017,NULL
READMRELICD104,2018,NULL
READMRELICD104,2019,NULL
READMRELICD104,2020,NULL
READMRELICD104,2021,NULL
READMRELICD104,2022,NULL
READMRELICD104,2023,NULL
READMRELICD105,2014,NULL
READMRELICD105,2015,NULL
READMRELICD105,2016,NULL
READMRELICD105,2017,NULL
READMRELICD105,2018,NULL
READMRELICD105,2019,NULL
READMRELICD105,2020,NULL
READMRELICD105,2021,NULL
READMRELICD105,2022,NULL
READMRELICD105,2023,NULL
READMRELICD91,2013,038.42
READMRELICD91,2013,038.9
READMRELICD91,2013,158.8
READMRELICD91,2013,250.80
READMRELICD91,2013,262
READMRELICD91,2013,275.41
READMRELICD91,2013,276.51
READMRELICD91,2013,338.3
READMRELICD91,2013,342.90
READMRELICD91,2013,428.0
READMRELICD91,2013,428.21
READMRELICD91,2013,453.40
READMRELICD91,2013,459.9
READMRELICD91,2013,518.81
READMRELICD91,2013,519.00
READMRELICD91,2013,527.0
READMRELICD91,2013,536.3
READMRELICD91,2013,557.0
READMRELICD91,2013,560.1
READMRELICD91,2013,560.9
READMRELICD91,2013,567.22
READMRELICD91,2013,569.81
READMRELICD91,2013,572.2
READMRELICD91,2013,577.0
READMRELICD91,2013,590.10
READMRELICD91,2013,592.0
READMRELICD91,2013,599.0
READMRELICD91,2013,783.7
READMRELICD91,2013,786.05
READMRELICD91,2013,787.01
READMRELICD91,2013,789.0
READMRELICD91,2013,789.00
READMRELICD91,2013,790.7
READMRELICD91,2013,799.02
READMRELICD91,2013,823.22
READMRELICD91,2013,996.62
READMRELICD91,2013,997.49
READMRELICD91,2013,997.62
READMRELICD91,2013,997.69
READMRELICD91,2013,998.12
READMRELICD91,2013,998.31
READMRELICD91,2013,998.51
READMRELICD91,2013,998.59
READMRELICD91,2013,998.6
READMRELICD91,2013,NULL
READMRELICD91,2014,038.9
READMRELICD91,2014,197.0
READMRELICD91,2014,275.41
READMRELICD91,2014,410.71
READMRELICD91,2014,444.81
READMRELICD91,2014,510.9
READMRELICD91,2014,511.9
READMRELICD91,2014,530.4
READMRELICD91,2014,536.2
READMRELICD91,2014,552.00
READMRELICD91,2014,556.9
READMRELICD91,2014,560.1
READMRELICD91,2014,560.9
READMRELICD91,2014,567.22
READMRELICD91,2014,569.3
READMRELICD91,2014,569.62
READMRELICD91,2014,569.69
READMRELICD91,2014,682.9
READMRELICD91,2014,789.00
READMRELICD91,2014,789.02
READMRELICD91,2014,996.59
READMRELICD91,2014,996.69
READMRELICD91,2014,996.74
READMRELICD91,2014,997.49
READMRELICD91,2014,997.5
READMRELICD91,2014,998.12
READMRELICD91,2014,998.30
READMRELICD91,2014,998.59
READMRELICD91,2014,998.6
READMRELICD91,2014,NULL
READMRELICD91,2015,038.9
READMRELICD91,2015,276.51
READMRELICD91,2015,338.18
READMRELICD91,2015,383.00
READMRELICD91,2015,403.91
READMRELICD91,2015,428.0
READMRELICD91,2015,434.11
READMRELICD91,2015,519.09
READMRELICD91,2015,552.21
READMRELICD91,2015,560.1
READMRELICD91,2015,560.81
READMRELICD91,2015,560.9
READMRELICD91,2015,569.81
READMRELICD91,2015,569.89
READMRELICD91,2015,578.9
READMRELICD91,2015,619.1
READMRELICD91,2015,780.60
READMRELICD91,2015,780.97
READMRELICD91,2015,782.3
READMRELICD91,2015,787.01
READMRELICD91,2015,789.00
READMRELICD91,2015,789.04
READMRELICD91,2015,996.1
READMRELICD91,2015,996.74
READMRELICD91,2015,996.81
READMRELICD91,2015,997.49
READMRELICD91,2015,998.11
READMRELICD91,2015,998.13
READMRELICD91,2015,998.59
READMRELICD91,2015,998.6
READMRELICD91,2015,NULL
READMRELICD91,2016,276.51
READMRELICD91,2016,NULL
READMRELICD91,2017,NULL
READMRELICD91,2018,NULL
READMRELICD91,2019,NULL
READMRELICD91,2020,NULL
READMRELICD92,2013,008.45
READMRELICD92,2013,275.41
READMRELICD92,2013,NULL
READMRELICD92,2014,567.22
READMRELICD92,2014,NULL
READMRELICD92,2015,NULL
READMRELICD92,2016,NULL
READMRELICD92,2017,NULL
READMRELICD92,2018,NULL
READMRELICD92,2019,NULL
READMRELICD92,2020,NULL
READMRELICD93,2013,NULL
READMRELICD93,2014,NULL
READMRELICD93,2015,NULL
READMRELICD93,2016,NULL
READMRELICD93,2017,NULL
READMRELICD93,2018,NULL
READMRELICD93,2019,NULL
READMRELICD93,2020,NULL
READMRELICD94,2013,NULL
READMRELICD94,2014,NULL
READMRELICD94,2015,NULL
READMRELICD94,2016,NULL
READMRELICD94,2017,NULL
READMRELICD94,2018,NULL
READMRELICD94,2019,NULL
READMRELICD94,2020,NULL
READMRELICD95,2013,NULL
READMRELICD95,2014,NULL
READMRELICD95,2015,NULL
READMRELICD95,2016,NULL
READMRELICD95,2017,NULL
READMRELICD95,2018,NULL
READMRELICD95,2019,NULL
READMRELICD95,2020,NULL
READMSUSPREASON1,2013,Deep Incisional SSI
READMSUSPREASON1,2013,NULL
READMSUSPREASON1,2013,Organ/Space SSI
READMSUSPREASON1,2013,Other (list ICD 9 code)
READMSUSPREASON1,2013,Wound Disruption
READMSUSPREASON1,2014,Deep Incisional SSI
READMSUSPREASON1,2014,NULL
READMSUSPREASON1,2014,Organ/Space SSI
READMSUSPREASON1,2014,Other (list ICD 9 code)
READMSUSPREASON1,2014,Sepsis
READMSUSPREASON1,2014,Superficial Incisional SSI
READMSUSPREASON1,2015,CVA
READMSUSPREASON1,2015,Deep Incisional SSI
READMSUSPREASON1,2015,NULL
READMSUSPREASON1,2015,Organ/Space SSI
READMSUSPREASON1,2015,Other (list ICD 9 code)
READMSUSPREASON1,2015,Pneumonia
READMSUSPREASON1,2015,Progressive Renal Insufficiency
READMSUSPREASON1,2015,Pulmonary Embolism
READMSUSPREASON1,2015,Sepsis
READMSUSPREASON1,2015,Septic Shock
READMSUSPREASON1,2015,Superficial Incisional SSI
READMSUSPREASON1,2015,Wound Disruption
READMSUSPREASON1,2016,C. diff
READMSUSPREASON1,2016,CVA
READMSUSPREASON1,2016,Deep Incisional SSI
READMSUSPREASON1,2016,NULL
READMSUSPREASON1,2016,Organ/Space SSI
READMSUSPREASON1,2016,Other (list ICD 10 code)
READMSUSPREASON1,2016,Other (list ICD 9 code)
READMSUSPREASON1,2016,Pneumonia
READMSUSPREASON1,2016,Pulmonary Embolism
READMSUSPREASON1,2016,Sepsis
READMSUSPREASON1,2016,Septic Shock
READMSUSPREASON1,2016,Superficial Incisional SSI
READMSUSPREASON1,2016,Vein Thrombosis Requiring Therapy
READMSUSPREASON1,2016,Wound Disruption
READMSUSPREASON1,2017,Deep Incisional SSI
READMSUSPREASON1,2017,Myocardial Infarction
READMSUSPREASON1,2017,NULL
READMSUSPREASON1,2017,Organ/Space SSI
READMSUSPREASON1,2017,Other (list ICD 10 code)
READMSUSPREASON1,2017,Pneumonia
READMSUSPREASON1,2017,Progressive Renal Insufficiency
READMSUSPREASON1,2017,Pulmonary Embolism
READMSUSPREASON1,2017,Sepsis
READMSUSPREASON1,2017,Septic Shock
READMSUSPREASON1,2017,Superficial Incisional SSI
READMSUSPREASON1,2017,Urinary Tract Infection
READMSUSPREASON1,2017,Vein Thrombosis Requiring Therapy
READMSUSPREASON1,2017,Wound Disruption
READMSUSPREASON1,2018,Acute Renal Failure
READMSUSPREASON1,2018,CVA
READMSUSPREASON1,2018,Deep Incisional SSI
READMSUSPREASON1,2018,NULL
READMSUSPREASON1,2018,Organ/Space SSI
READMSUSPREASON1,2018,Other (list ICD 10 code)
READMSUSPREASON1,2018,Pneumonia
READMSUSPREASON1,2018,Sepsis
READMSUSPREASON1,2018,Superficial Incisional SSI
READMSUSPREASON1,2018,Wound Disruption
READMSUSPREASON1,2019,C. diff
READMSUSPREASON1,2019,CVA
READMSUSPREASON1,2019,Deep Incisional SSI
READMSUSPREASON1,2019,Myocardial Infarction
READMSUSPREASON1,2019,NULL
READMSUSPREASON1,2019,Organ/Space SSI
READMSUSPREASON1,2019,Other (list ICD 10 code)
READMSUSPREASON1,2019,Pneumonia
READMSUSPREASON1,2019,Progressive Renal Insufficiency
READMSUSPREASON1,2019,Sepsis
READMSUSPREASON1,2019,Septic Shock
READMSUSPREASON1,2019,Superficial Incisional SSI
READMSUSPREASON1,2019,Wound Disruption
READMSUSPREASON1,2020,C. diff
READMSUSPREASON1,2020,Deep Incisional SSI
READMSUSPREASON1,2020,NULL
READMSUSPREASON1,2020,Organ/Space SSI
READMSUSPREASON1,2020,Other (list ICD 10 code)
READMSUSPREASON1,2020,Pneumonia
READMSUSPREASON1,2020,Pulmonary Embolism
READMSUSPREASON1,2020,Sepsis
READMSUSPREASON1,2020,Septic Shock
READMSUSPREASON1,2020,Superficial Incisional SSI
READMSUSPREASON1,2020,Urinary Tract Infection
READMSUSPREASON1,2020,Wound Disruption
READMSUSPREASON1,2021,Myocardial Infarction
READMSUSPREASON1,2021,NULL
READMSUSPREASON1,2021,Organ/Space SSI
READMSUSPREASON1,2021,Other (list ICD 10 code)
READMSUSPREASON1,2021,Pneumonia
READMSUSPREASON1,2021,Sepsis
READMSUSPREASON1,2021,Septic Shock
READMSUSPREASON1,2021,Superficial Incisional SSI
READMSUSPREASON1,2021,Vein Thrombosis Requiring Therapy
READMSUSPREASON1,2021,Wound Disruption
READMSUSPREASON1,2022,CVA
READMSUSPREASON1,2022,Deep Incisional SSI
READMSUSPREASON1,2022,NULL
READMSUSPREASON1,2022,Organ/Space SSI
READMSUSPREASON1,2022,Other (list ICD 10 code)
READMSUSPREASON1,2022,Pneumonia
READMSUSPREASON1,2022,Pulmonary Embolism
READMSUSPREASON1,2022,Sepsis
READMSUSPREASON1,2022,Septic Shock
READMSUSPREASON1,2022,Superficial Incisional SSI
READMSUSPREASON1,2022,Vein Thrombosis Requiring Therapy
READMSUSPREASON1,2022,Wound Disruption
READMSUSPREASON1,2023,NULL
READMSUSPREASON1,2023,Organ/Space SSI
READMSUSPREASON1,2023,Other (list ICD 10 code)
READMSUSPREASON1,2023,Pneumonia
READMSUSPREASON1,2023,Progressive Renal Insufficiency
READMSUSPREASON1,2023,Pulmonary Embolism
READMSUSPREASON1,2023,Sepsis
READMSUSPREASON1,2023,Septic Shock
READMSUSPREASON1,2023,Superficial Incisional SSI
READMSUSPREASON1,2023,Urinary Tract Infection
READMSUSPREASON1,2023,Vein Thrombosis Requiring Therapy
READMSUSPREASON2,2013,NULL
READMSUSPREASON2,2013,Other (list ICD 9 code)
READMSUSPREASON2,2014,NULL
READMSUSPREASON2,2014,Other (list ICD 9 code)
READMSUSPREASON2,2015,NULL
READMSUSPREASON2,2016,Deep Incisional SSI
READMSUSPREASON2,2016,NULL
READMSUSPREASON2,2016,Other (list ICD 10 code)
READMSUSPREASON2,2017,NULL
READMSUSPREASON2,2017,Organ/Space SSI
READMSUSPREASON2,2017,Other (list ICD 10 code)
READMSUSPREASON2,2018,NULL
READMSUSPREASON2,2018,Other (list ICD 10 code)
READMSUSPREASON2,2018,Progressive Renal Insufficiency
READMSUSPREASON2,2018,Wound Disruption
READMSUSPREASON2,2019,NULL
READMSUSPREASON2,2019,Other (list ICD 10 code)
READMSUSPREASON2,2019,Pneumonia
READMSUSPREASON2,2020,NULL
READMSUSPREASON2,2020,Other (list ICD 10 code)
READMSUSPREASON2,2020,Superficial Incisional SSI
READMSUSPREASON2,2021,Deep Incisional SSI
